"PLAYER_ID","MMR","RANK","WIN","LOSE","TOTAL_MATCHES","WINRATE_PORCENTAGEM"
"180608549","3005","35","468","377","845","55"
"180614087","2765","33","2292","2147","4439","51"
"181037286","3268","41","1149","1108","2257","50"
"181488634","4424","80","1950","1837","3787","51"
"181497223","4355","","536","488","1024","52"
"181704194","3075","63","4318","4125","8443","51"
"181943550","3719","55","1822","1428","3250","56"
"182147033","1790","24","288","326","614","46"
"182749019","2839","54","1972","1797","3769","52"
"182806146","2756","35","336","344","680","49"
"182835747","3593","61","2476","2301","4777","51"
"182913880","3213","45","721","702","1423","50"
"183046028","2715","33","1666","1702","3368","49"
"183177471","2539","31","1405","1434","2839","49"
"183442120","3457","65","936","892","1828","51"
"184013773","3147","42","233","316","549","42"
"184023920","2642","41","1070","981","2051","52"
"184028400","3293","64","1397","1170","2567","54"
"184053014","3188","51","1552","1360","2912","53"
"184301360","2277","31","475","438","913","52"
"184450342","2900","43","2598","2446","5044","51"
"184539096","2718","45","2250","2031","4281","52"
"184583629","1204","13","565","582","1147","49"
"184652804","3066","62","2225","2084","4309","51"
"184792694","2759","42","796","783","1579","50"
"185199763","1924","22","1921","1980","3901","49"
"185314436","2402","33","2071","2096","4167","49"
"185378492","2752","41","1223","1112","2335","52"
"185574882","2060","61","1314","1122","2436","53"
"185814175","4029","64","1077","973","2050","52"
"185991289","2596","52","2124","2015","4139","51"
"186022440","3686","62","549","446","995","55"
"186153174","3142","45","1011","973","1984","50"
"186369382","2223","32","1012","891","1903","53"
"186375037","3006","41","1006","1043","2049","49"
"186397608","3062","51","241","205","446","54"
"186445589","2728","52","744","558","1302","57"
"186546725","3283","55","875","877","1752","49"
"186558587","2997","43","1654","1610","3264","50"
"186632641","2001","15","712","780","1492","47"
"186651240","2794","44","569","465","1034","55"
"186828535","3237","54","529","444","973","54"
"186850940","2846","53","857","776","1633","52"
"186974379","2836","","484","513","997","48"
"187080399","2786","34","919","954","1873","49"
"187176445","2832","35","395","383","778","50"
"187225082","2740","34","279","284","563","49"
"187293217","3109","32","3240","3144","6384","50"
"187341792","3857","65","2323","2284","4607","50"
"187452008","2321","24","1530","1369","2899","52"
"187727895","3366","63","2677","2535","5212","51"
"187754880","3411","54","1601","1400","3001","53"
"188065091","3738","64","3314","3077","6391","51"
"188116238","2374","31","565","599","1164","48"
"188443658","3311","52","446","448","894","49"
"188549129","2414","32","130","112","242","53"
"188556709","2648","35","991","748","1739","56"
"188645525","3951","43","469","567","1036","45"
"188662945","2736","34","156","184","340","45"
"188853665","2508","25","88","95","183","48"
"188863959","3164","45","2812","2819","5631","49"
"188963004","1998","25","1598","1536","3134","50"
"188967762","2928","35","1274","1258","2532","50"
"189166636","2325","31","96","89","185","51"
"189251645","1440","14","598","672","1270","47"
"189765702","4184","73","1340","1025","2365","56"
"189798379","4159","65","2176","2190","4366","49"
"189896751","2632","31","3059","2901","5960","51"
"189921812","710","13","563","577","1140","49"
"190455070","2826","35","1569","1461","3030","51"
"190554004","3349","52","1815","1634","3449","52"
"190629747","2820","43","673","632","1305","51"
"190650937","3784","63","1742","1666","3408","51"
"191015626","2990","51","500","511","1011","49"
"191051292","2164","33","498","513","1011","49"
"191127363","2393","25","213","205","418","50"
"191242608","2182","45","484","408","892","54"
"191524707","1523","45","2154","1930","4084","52"
"191577632","4095","75","3258","3138","6396","50"
"191662528","2838","34","2442","2441","4883","50"
"191674951","2357","73","825","647","1472","56"
"191749443","2644","25","289","212","501","57"
"192596272","3828","72","629","535","1164","54"
"192962973","3901","64","485","410","895","54"
"192987463","2461","33","808","662","1470","54"
"193256538","2998","52","1175","955","2130","55"
"193276725","2922","34","1422","1246","2668","53"
"193398658","1970","22","315","377","692","45"
"193417084","3333","43","1391","1254","2645","52"
"193669669","3451","61","197","132","329","59"
"193676402","3146","64","714","700","1414","50"
"193745555","4137","72","2521","2367","4888","51"
"193874237","2977","45","336","300","636","52"
"193964330","3563","54","515","474","989","52"
"194090563","3260","43","222","222","444","50"
"194145253","2949","35","1207","1215","2422","49"
"194935356","2979","45","1139","912","2051","55"
"195006343","2700","25","1214","1114","2328","52"
"195235795","3040","44","189","133","322","58"
"195484253","3795","55","1227","1174","2401","51"
"195570487","2068","34","1149","1098","2247","51"
"195670961","3321","44","2216","2329","4545","48"
"195942354","3428","53","440","321","761","57"
"195976394","2397","32","725","656","1381","52"
"196035733","2668","35","1858","1614","3472","53"
"196078715","2213","15","66","77","143","46"
"196221104","2640","43","2328","2139","4467","52"
"196284628","3919","55","2404","2222","4626","51"
"196356514","3157","43","913","937","1850","49"
"196401049","2894","72","2165","1870","4035","53"
"196402842","3044","54","440","383","823","53"
"196432449","2795","33","1994","2006","4000","49"
"196453730","3099","45","1027","980","2007","51"
"196463779","3552","45","786","735","1521","51"
"196599118","3228","52","5257","5058","10315","50"
"196726162","3066","45","10030","10003","20033","50"
"196905601","2020","21","732","725","1457","50"
"197000609","2423","23","451","416","867","52"
"197219742","3027","33","2430","2579","5009","48"
"197275685","2575","31","2383","2382","4765","50"
"197375828","1343","24","542","501","1043","51"
"197454669","3997","74","2450","2029","4479","54"
"197502912","2988","","983","1064","2047","48"
"197583714","3621","55","332","240","572","58"
"197629270","1946","13","512","461","973","52"
"197692274","2561","32","1881","1823","3704","50"
"198338732","2954","33","1913","1820","3733","51"
"198469599","3295","54","2378","2334","4712","50"
"198582928","1061","","359","313","672","53"
"198720623","2498","22","48","26","74","64"
"198768918","2286","24","631","586","1217","51"
"198846823","2211","22","1899","1979","3878","48"
"199352351","1954","22","563","517","1080","52"
"199667497","2259","25","1157","1073","2230","51"
"199749874","2451","24","905","839","1744","51"
"199971607","3993","73","2375","2280","4655","51"
"199999698","2423","","819","862","1681","48"
"200018617","2010","14","723","788","1511","47"
"200141061","2649","33","1414","1368","2782","50"
"200390036","3613","52","337","333","670","50"
"200417969","4033","71","1815","1674","3489","52"
"200594750","4127","61","2464","2075","4539","54"
"200628356","2224","23","933","981","1914","48"
"200851118","2710","34","734","676","1410","52"
"200929770","1565","41","957","1022","1979","48"
"200990015","3164","55","356","408","764","46"
"200998067","2198","22","1279","1260","2539","50"
"201171228","2800","21","1656","1487","3143","52"
"201235075","3004","63","440","307","747","58"
"201239785","2786","22","1242","1274","2516","49"
"201290087","2677","32","3261","3327","6588","49"
"202001596","1278","12","226","238","464","48"
"202338740","2200","32","3196","3005","6201","51"
"202527218","3388","45","1537","1601","3138","48"
"202694335","3621","73","2069","1785","3854","53"
"202697407","3305","51","839","808","1647","50"
"202960120","2808","45","3951","3680","7631","51"
"203472686","3990","42","609","690","1299","46"
"203637283","2733","53","1607","1524","3131","51"
"203770109","3919","75","3638","3348","6986","52"
"203792217","2834","15","1186","1389","2575","46"
"203893255","2243","54","488","375","863","56"
"204088809","3257","41","1699","1733","3432","49"
"204198073","3953","73","2871","2612","5483","52"
"204704197","3021","43","2567","2450","5017","51"
"204924167","3140","54","784","865","1649","47"
"204952751","3267","44","129","66","195","66"
"204971352","2995","42","290","278","568","51"
"205118814","3300","44","4470","4288","8758","51"
"205154292","2569","51","1783","1411","3194","55"
"205245981","2117","25","1381","1142","2523","54"
"205317154","3571","53","3941","3869","7810","50"
"205392461","2451","31","1102","1067","2169","50"
"205706516","2103","15","307","328","635","48"
"205795895","2233","53","2320","1936","4256","54"
"205803631","4014","72","2892","2739","5631","51"
"205872468","2243","14","2853","2848","5701","50"
"205934012","2988","51","1186","1235","2421","48"
"206255355","2933","25","1542","1449","2991","51"
"206257147","3065","62","3162","3075","6237","50"
"206307163","1036","15","967","987","1954","49"
"206649255","3389","53","354","283","637","55"
"206676679","4251","71","2146","2008","4154","51"
"206727482","3042","43","35","33","68","51"
"206888094","2229","35","21","5","26","80"
"207099215","2710","45","256","200","456","56"
"207425182","3473","53","1695","1465","3160","53"
"207521447","2684","42","1131","988","2119","53"
"207638395","3226","44","1023","964","1987","51"
"207640601","3000","51","1000","902","1902","52"
"207878985","4403","75","3153","2963","6116","51"
"207968579","2945","41","589","502","1091","53"
"208160726","2810","35","674","601","1275","52"
"208180918","3867","65","645","554","1199","53"
"208190423","3026","41","438","500","938","46"
"208484956","1879","32","1414","1271","2685","52"
"208697196","2904","31","644","568","1212","53"
"208934550","3132","54","121","46","167","72"
"208943826","2595","51","569","430","999","56"
"209085430","3266","52","2353","2255","4608","51"
"209330064","2264","24","1018","1065","2083","48"
"209556341","2222","24","218","211","429","50"
"209629998","2298","31","1443","1614","3057","47"
"209773802","3052","53","622","505","1127","55"
"210268739","2682","32","2007","2028","4035","49"
"210496710","2488","24","1405","1272","2677","52"
"210667458","1559","23","326","253","579","56"
"210794855","3373","44","2395","2270","4665","51"
"211049795","2977","43","793","763","1556","50"
"211076469","2057","25","108","107","215","50"
"211364429","3012","25","409","490","899","45"
"211948578","3327","43","565","588","1153","49"
"212037711","3373","54","1497","1426","2923","51"
"212628625","1841","32","1198","1126","2324","51"
"213343393","3444","61","2034","1937","3971","51"
"213931218","2915","44","2486","2406","4892","50"
"214198406","4047","63","2690","2580","5270","51"
"215088918","3206","43","3069","2887","5956","51"
"215101169","3422","61","334","354","688","48"
"215108390","2630","34","826","871","1697","48"
"215159115","3357","54","1280","1172","2452","52"
"215243995","4198","75","4387","4223","8610","50"
"215454613","3097","51","484","438","922","52"
"215999267","2888","23","2363","2566","4929","47"
"216227314","2912","42","145","146","291","49"
"216324103","2642","55","2945","2770","5715","51"
"216399386","2843","45","1134","1059","2193","51"
"216501510","2358","31","491","516","1007","48"
"216836078","3587","53","1388","1262","2650","52"
"217014350","3201","51","2186","1981","4167","52"
"217073646","3275","45","250","195","445","56"
"217080171","3517","62","878","662","1540","57"
"217209650","2091","43","2492","2286","4778","52"
"217419927","1754","23","270","281","551","49"
"217609341","3184","52","2237","2086","4323","51"
"217613437","3547","53","1623","1434","3057","53"
"217630157","3932","73","738","688","1426","51"
"217834793","2733","41","307","251","558","55"
"218095889","2676","42","473","437","910","51"
"218257249","2338","41","872","844","1716","50"
"218315351","3840","72","620","615","1235","50"
"218413910","3411","53","281","284","565","49"
"218546859","3665","55","2130","2220","4350","48"
"218553471","4041","65","824","794","1618","50"
"219058667","3194","61","166","165","331","50"
"219071645","2998","43","1654","1630","3284","50"
"219146270","3032","32","1473","1297","2770","53"
"219257453","3745","53","3040","2891","5931","51"
"219470362","3037","34","730","693","1423","51"
"219764517","3093","34","2046","1808","3854","53"
"219875463","2578","","687","591","1278","53"
"219925551","2286","23","241","322","563","42"
"221007962","3112","43","1644","1489","3133","52"
"221023715","3284","43","555","447","1002","55"
"221236833","2888","35","2239","2116","4355","51"
"222107934","2444","25","431","321","752","57"
"222267438","1847","45","831","752","1583","52"
"222431639","2435","23","238","201","439","54"
"222900437","4412","72","1216","683","1899","64"
"223099281","3546","63","361","296","657","54"
"223638839","3913","72","3232","2973","6205","52"
"223662577","2559","32","1094","1203","2297","47"
"225064738","3516","53","2541","2799","5340","47"
"225602000","1504","23","4118","3954","8072","51"
"225943974","3060","35","1027","1106","2133","48"
"226357615","3516","52","393","391","784","50"
"226879818","2805","42","2890","3137","6027","47"
"227213687","2751","44","651","544","1195","54"
"227494827","2939","41","3061","2882","5943","51"
"227641434","4113","75","1464","1265","2729","53"
"227804603","3007","43","1005","833","1838","54"
"228048938","2951","44","2356","2231","4587","51"
"228278058","3844","62","1188","1147","2335","50"
"228319534","2190","52","1034","1009","2043","50"
"228960053","3222","44","2471","2267","4738","52"
"228961539","3178","41","495","490","985","50"
"229366157","3268","45","1649","1628","3277","50"
"229578306","3806","53","3659","3479","7138","51"
"230142245","4416","73","2921","2786","5707","51"
"230244239","2626","22","1726","1525","3251","53"
"230437425","2713","35","1716","1679","3395","50"
"230544807","2727","33","404","438","842","47"
"230706270","2063","12","234","321","555","42"
"231254300","3688","33","2550","2558","5108","49"
"231287043","2330","34","1836","1748","3584","51"
"231668194","2588","32","1433","1417","2850","50"
"231711862","2094","43","1907","1745","3652","52"
"231852427","2648","25","1189","993","2182","54"
"231852759","2395","15","1569","1656","3225","48"
"232058833","2715","33","1830","1723","3553","51"
"232434662","2124","22","1055","962","2017","52"
"233023311","2871","25","5044","4944","9988","50"
"233208786","2347","34","1160","1227","2387","48"
"233221857","2752","42","372","348","720","51"
"233527469","3679","62","1029","945","1974","52"
"234643982","2376","23","100","58","158","63"
"235080979","3569","71","710","689","1399","50"
"235460749","4130","80","1340","1277","2617","51"
"235606895","2598","33","194","248","442","43"
"236353109","3141","41","428","431","859","49"
"236576762","3085","61","2839","2511","5350","53"
"236708673","2162","25","453","412","865","52"
"236778342","3448","61","47","56","103","45"
"236802239","2881","53","404","420","824","49"
"236917589","3346","52","2840","2656","5496","51"
"236960047","2888","61","2088","1784","3872","53"
"237336506","3401","54","1825","1773","3598","50"
"237878865","2885","42","530","480","1010","52"
"238298657","3351","52","374","374","748","50"
"238502730","2419","14","532","582","1114","47"
"238546419","3141","65","3162","2937","6099","51"
"238994581","2263","33","717","677","1394","51"
"239104697","2731","43","2263","2212","4475","50"
"239137545","2803","35","481","468","949","50"
"239218875","2188","31","289","350","639","45"
"239305901","1735","13","1330","1255","2585","51"
"239677350","3389","55","4233","4086","8319","50"
"239713015","3185","53","781","749","1530","51"
"239970983","2707","34","1445","1433","2878","50"
"240252665","3826","61","1330","1405","2735","48"
"240456698","1720","14","605","537","1142","52"
"240597382","2696","35","99","72","171","57"
"241671892","4376","80","989","910","1899","52"
"241697964","3301","34","288","209","497","57"
"242280769","3230","53","1619","1596","3215","50"
"242331605","2541","33","338","311","649","52"
"242671913","2952","42","1269","1313","2582","49"
"242837740","3282","43","731","711","1442","50"
"242906637","2739","42","2153","2065","4218","51"
"242912184","2154","23","525","525","1050","50"
"243001304","4073","72","2287","1974","4261","53"
"243071411","1635","44","1765","1577","3342","52"
"243684688","3522","53","1423","1224","2647","53"
"243811045","3406","45","166","126","292","56"
"243865943","3401","34","460","496","956","48"
"244048552","3940","52","1042","1074","2116","49"
"244109520","3726","64","2508","2190","4698","53"
"244350597","3023","41","1334","1167","2501","53"
"245360997","2892","31","766","822","1588","48"
"245363491","2350","35","1693","1659","3352","50"
"245516824","3201","44","3856","3692","7548","51"
"245630289","3008","45","880","816","1696","51"
"245632552","2280","24","1908","1897","3805","50"
"245716897","3773","72","789","720","1509","52"
"245758860","2996","","32","43","75","42"
"245913497","3094","33","1151","1198","2349","48"
"246078311","2841","25","396","390","786","50"
"246370560","2488","33","1117","1163","2280","48"
"246446333","3268","51","521","509","1030","50"
"246584781","3126","45","2578","2317","4895","52"
"246598661","2874","25","1198","1289","2487","48"
"246754377","3335","44","952","816","1768","53"
"246946339","1796","12","123","201","324","37"
"247339512","2962","23","1017","1013","2030","50"
"247971272","3617","62","2875","2662","5537","51"
"248009568","3118","43","1263","1172","2435","51"
"249089420","3209","43","688","820","1508","45"
"249110153","3279","62","1649","1279","2928","56"
"249489252","4022","80","4328","4016","8344","51"
"249650665","2802","41","411","393","804","51"
"249702500","2723","35","754","699","1453","51"
"249959060","3516","61","571","518","1089","52"
"250358973","2989","34","2641","2202","4843","54"
"250418192","2931","31","803","695","1498","53"
"250792400","1214","41","1691","1500","3191","52"
"250823092","2751","32","1248","1283","2531","49"
"250910908","2184","33","1807","1836","3643","49"
"251056348","3535","53","2683","2497","5180","51"
"251296228","3598","63","4216","4020","8236","51"
"251425219","3702","53","2102","2156","4258","49"
"252639472","4221","71","1885","1814","3699","50"
"252852924","3162","44","1781","1730","3511","50"
"252863912","2751","32","686","730","1416","48"
"253131415","3623","61","1740","1779","3519","49"
"253232427","2961","44","266","244","510","52"
"253304095","2670","31","808","743","1551","52"
"253845351","2588","33","1727","1823","3550","48"
"253930793","3013","32","402","409","811","49"
"254328252","2645","23","100","114","214","46"
"254801479","2660","32","746","767","1513","49"
"255365789","3415","71","3800","3705","7505","50"
"255644304","3199","44","1058","1084","2142","49"
"255809589","2721","21","411","407","818","50"
"255885799","2450","32","758","755","1513","50"
"255989901","2959","25","611","560","1171","52"
"256035680","2262","51","1113","1061","2174","51"
"256122997","2858","41","1207","1015","2222","54"
"256197257","2524","25","925","832","1757","52"
"256550637","3131","64","1997","1756","3753","53"
"256576135","3326","45","1175","1055","2230","52"
"256594600","2111","25","3016","2938","5954","50"
"256864679","3699","52","618","599","1217","50"
"257521192","3132","45","522","496","1018","51"
"257618920","1672","15","909","880","1789","50"
"257619307","1585","12","2053","2204","4257","48"
"257914296","3142","42","617","530","1147","53"
"258083027","1952","35","481","402","883","54"
"258452575","2202","21","392","337","729","53"
"259402929","3057","42","858","835","1693","50"
"259596759","3056","42","955","893","1848","51"
"259932779","4340","80","2852","2748","5600","50"
"260064313","4017","62","1555","1586","3141","49"
"260098547","2585","25","439","402","841","52"
"260489784","3982","73","2875","2690","5565","51"
"262442108","3337","41","300","313","613","48"
"262752248","3334","23","223","164","387","57"
"262799644","3831","65","1068","1052","2120","50"
"263091160","2993","35","389","389","778","50"
"263184020","2508","15","67","128","195","34"
"264910656","2518","25","2438","2475","4913","49"
"265171880","3651","61","1209","1058","2267","53"
"266583332","2833","42","4078","3823","7901","51"
"268811144","3173","44","616","547","1163","52"
"270669708","2854","43","990","862","1852","53"
"271519136","3344","54","1385","1315","2700","51"
"272696068","3359","45","215","260","475","45"
"272760004","3462","54","1928","1677","3605","53"
"272888364","2907","72","1497","1240","2737","54"
"273571708","2962","41","269","254","523","51"
"274287528","4126","74","2849","2753","5602","50"
"274701124","3091","44","4307","3947","8254","52"
"274985480","2631","31","1251","1164","2415","51"
"276177418","2783","52","1340","1182","2522","53"
"277560158","3026","31","576","674","1250","46"
"278246704","3657","63","973","938","1911","50"
"278339662","2310","31","2664","2675","5339","49"
"278447584","3147","42","2789","2496","5285","52"
"278518432","3191","52","335","321","656","51"
"279339668","2766","43","1326","1222","2548","52"
"279425122","2125","25","853","828","1681","50"
"280022790","3452","53","51","81","132","38"
"280048244","2648","32","698","691","1389","50"
"280436668","3378","51","697","580","1277","54"
"280549928","2824","34","1474","1420","2894","50"
"280703840","3527","42","1219","1246","2465","49"
"280706458","3183","42","1102","1129","2231","49"
"280818710","3874","72","2757","2400","5157","53"
"281365784","3141","51","1702","1717","3419","49"
"281534136","3003","44","1212","1186","2398","50"
"281556206","1456","13","581","610","1191","48"
"281767410","3226","45","2600","2552","5152","50"
"282281102","2884","25","1046","1016","2062","50"
"282701396","3057","35","242","287","529","45"
"282892176","1512","21","1859","1796","3655","50"
"282932680","2446","45","1379","1325","2704","50"
"282948060","3156","43","40","65","105","38"
"283082044","2660","62","1519","1325","2844","53"
"283311974","2633","34","1076","1084","2160","49"
"283513542","1805","45","1700","1603","3303","51"
"283566746","3664","72","476","310","786","60"
"283651012","3265","45","776","603","1379","56"
"284294586","3990","71","3336","3126","6462","51"
"284423544","2801","35","908","878","1786","50"
"284637678","2744","51","2746","2597","5343","51"
"285292476","2473","22","677","580","1257","53"
"285637490","3293","53","1307","1260","2567","50"
"285666442","2866","43","619","590","1209","51"
"285777252","2853","34","526","519","1045","50"
"286472710","3260","45","897","750","1647","54"
"286572658","3035","61","2020","1836","3856","52"
"286836182","3179","52","1463","1144","2607","56"
"286871430","3140","42","2166","2123","4289","50"
"287245690","3005","35","1399","1402","2801","49"
"287482402","2380","41","1337","1284","2621","51"
"287489592","2735","33","3634","3732","7366","49"
"287703076","1910","34","467","400","867","53"
"287759712","3642","51","851","894","1745","48"
"287829330","2669","32","156","182","338","46"
"287977594","3458","42","265","305","570","46"
"288608994","2546","25","321","241","562","57"
"288719842","3785","64","3298","3116","6414","51"
"289386588","4138","73","1049","958","2007","52"
"289741204","2171","32","934","939","1873","49"
"289941364","2870","42","977","749","1726","56"
"290580084","2933","41","298","271","569","52"
"290850612","3212","61","1404","1252","2656","52"
"290971094","4183","73","2397","2138","4535","52"
"291542606","3344","45","2502","2418","4920","50"
"291646176","3405","32","751","740","1491","50"
"291683900","2925","51","525","490","1015","51"
"292655635","2098","33","2434","2329","4763","51"
"292673931","3701","42","2680","2435","5115","52"
"292697229","2976","41","1179","1242","2421","48"
"292827235","2013","24","353","343","696","50"
"293153809","3185","45","1546","1416","2962","52"
"293157508","3693","71","1586","1591","3177","49"
"293184172","3402","45","473","522","995","47"
"293273037","2874","35","424","375","799","53"
"293424699","3089","43","652","597","1249","52"
"294150771","3111","43","1324","1264","2588","51"
"294381493","3321","45","1918","1942","3860","49"
"294528822","2928","43","193","153","346","55"
"294812561","3472","65","2973","2648","5621","52"
"294836332","3070","45","57","49","106","53"
"295042419","2434","31","2076","2145","4221","49"
"295140256","3999","75","2322","1979","4301","53"
"295147429","3280","21","777","738","1515","51"
"295161072","2826","33","304","265","569","53"
"295620218","2874","51","643","697","1340","47"
"295811811","2593","33","515","373","888","57"
"295901671","2851","71","1768","1602","3370","52"
"295929191","3338","52","892","808","1700","52"
"296423676","1773","51","538","400","938","57"
"296547604","2834","41","749","640","1389","53"
"296580410","3266","52","1197","1139","2336","51"
"296731102","2844","32","1038","1042","2080","49"
"296770392","3003","34","1712","1462","3174","53"
"297334464","2942","32","1423","1436","2859","49"
"297442852","3481","52","547","537","1084","50"
"297578484","3836","74","1268","1035","2303","55"
"297657927","1600","44","2628","2545","5173","50"
"297724186","4066","61","2327","2190","4517","51"
"297919217","2936","54","941","792","1733","54"
"298087958","3162","45","1178","1053","2231","52"
"298114472","2680","41","151","139","290","52"
"298504444","2825","33","680","626","1306","52"
"299112409","2208","24","1759","1885","3644","48"
"299321499","2063","31","876","868","1744","50"
"299379381","3698","42","2623","2678","5301","49"
"299500113","2250","24","503","458","961","52"
"299740536","2188","45","2121","2134","4255","49"
"300243537","3103","45","144","141","285","50"
"300358857","3355","43","674","661","1335","50"
"300833411","2575","72","4178","3765","7943","52"
"300916854","2734","34","2164","2031","4195","51"
"300973475","3948","72","3415","3344","6759","50"
"301020915","1721","53","1880","1682","3562","52"
"301159870","2954","43","2601","2540","5141","50"
"301368689","3349","45","1024","822","1846","55"
"301513326","3562","45","1219","1127","2346","51"
"301555238","4058","61","1616","1584","3200","50"
"301600989","3165","42","2981","2992","5973","49"
"301794089","3467","55","2108","2048","4156","50"
"302063242","3601","62","1687","1883","3570","47"
"302120308","2411","35","749","790","1539","48"
"302151980","2266","33","849","764","1613","52"
"302253132","2998","51","638","437","1075","59"
"302413794","3317","51","1013","930","1943","52"
"302494223","3304","45","1394","1318","2712","51"
"302568896","3188","42","1888","1823","3711","50"
"302825634","1928","44","1433","1136","2569","55"
"303107694","3208","54","420","356","776","54"
"303264227","3145","51","413","315","728","56"
"303661726","2645","25","648","789","1437","45"
"303888734","3369","32","901","1021","1922","46"
"304483283","2828","45","663","626","1289","51"
"304742942","3210","64","677","674","1351","50"
"305029615","1980","31","1123","1068","2191","51"
"306915521","4170","73","1944","1779","3723","52"
"307097055","2364","53","1234","1108","2342","52"
"307106796","3500","45","815","887","1702","47"
"307385964","2348","32","217","220","437","49"
"307578204","3633","24","248","217","465","53"
"307632590","3510","61","1108","1124","2232","49"
"308060085","2455","35","279","302","581","48"
"308257600","3179","53","487","510","997","48"
"308746846","3844","","447","495","942","47"
"309153291","1713","42","955","892","1847","51"
"309227526","2512","35","1050","1087","2137","49"
"309268711","2315","31","256","236","492","52"
"309378371","2799","32","2263","2164","4427","51"
"310682518","2968","52","1183","1133","2316","51"
"310769115","776","12","51","83","134","38"
"310974430","2255","35","402","443","845","47"
"311081355","1490","42","2501","2354","4855","51"
"311784126","3423","55","937","936","1873","50"
"312259425","3022","14","75","74","149","50"
"312297897","2949","45","74","77","151","49"
"312799604","3324","53","2281","2173","4454","51"
"312974387","2680","32","1452","1286","2738","53"
"313017208","2937","35","586","697","1283","45"
"313158242","2853","72","1573","1242","2815","55"
"313165205","2521","35","1328","1179","2507","52"
"313367167","3150","45","106","85","191","55"
"313402054","2878","35","1230","1100","2330","52"
"313453157","3091","53","1284","1246","2530","50"
"313493115","2923","61","2147","1843","3990","53"
"313598174","3482","53","1043","902","1945","53"
"314350881","2877","64","2751","2622","5373","51"
"315009322","2706","32","106","68","174","60"
"315120909","3199","42","1991","2012","4003","49"
"315132351","2616","32","2217","2220","4437","49"
"315598359","3068","42","722","708","1430","50"
"315638998","2417","25","1194","1335","2529","47"
"315738761","2475","32","1419","1474","2893","49"
"316016581","3222","41","1663","1725","3388","49"
"316347715","2535","25","1988","2169","4157","47"
"316535525","3528","62","755","598","1353","55"
"316573190","2511","34","1498","1427","2925","51"
"317082187","3306","62","937","782","1719","54"
"317775757","2803","62","1696","1589","3285","51"
"318255208","3949","65","304","175","479","63"
"318491803","2395","25","1231","1246","2477","49"
"318579605","3486","53","475","550","1025","46"
"318606263","3395","54","1610","1448","3058","52"
"318734970","4222","75","754","567","1321","57"
"318767620","2573","32","393","374","767","51"
"319058499","3037","42","1412","1322","2734","51"
"319336747","2048","25","2314","2337","4651","49"
"319507821","3329","42","591","790","1381","42"
"319542006","3085","43","2359","2336","4695","50"
"319593766","2765","42","3504","3472","6976","50"
"319834270","2814","34","299","317","616","48"
"320074014","3143","43","570","532","1102","51"
"320145966","2484","62","1876","1561","3437","54"
"320148285","3415","65","127","107","234","54"
"320227053","2728","35","2348","2286","4634","50"
"320523850","3550","71","2591","2435","5026","51"
"321631564","2851","25","195","165","360","54"
"321714094","2912","43","494","449","943","52"
"321858580","3385","44","1097","1104","2201","49"
"321978395","2121","15","208","299","507","41"
"322035151","3439","35","1459","1642","3101","47"
"322053515","2751","35","377","329","706","53"
"322162704","2151","21","300","239","539","55"
"322415121","3066","55","1808","1827","3635","49"
"322430766","2879","41","922","892","1814","50"
"322605491","3348","51","603","523","1126","53"
"322719353","2716","34","248","222","470","52"
"322784034","3586","61","276","219","495","55"
"322837432","1909","15","146","133","279","52"
"322944556","3164","41","1192","1201","2393","49"
"323395622","3442","62","2473","2404","4877","50"
"323759359","2961","42","1372","1349","2721","50"
"324593518","3933","62","1593","1629","3222","49"
"324672866","2382","24","330","349","679","48"
"324811225","982","23","326","325","651","50"
"325080418","2633","43","1793","1829","3622","49"
"325418803","3132","53","2118","1934","4052","52"
"325730585","3271","41","2025","1952","3977","50"
"325776919","3260","45","357","369","726","49"
"325961477","3621","62","1998","1870","3868","51"
"326197065","2980","45","715","690","1405","50"
"327068303","3139","41","554","431","985","56"
"327550687","3386","72","2062","1922","3984","51"
"328809109","3532","44","61","70","131","46"
"328882818","3203","45","198","215","413","47"
"329115112","3058","41","955","990","1945","49"
"330740528","2735","34","1213","1022","2235","54"
"331256389","2686","","901","915","1816","49"
"331567433","2496","44","286","213","499","57"
"332779602","2285","31","2420","2267","4687","51"
"332820845","2096","24","174","193","367","47"
"332869030","2700","33","636","617","1253","50"
"332963381","2674","53","289","240","529","54"
"332997991","2197","24","525","505","1030","50"
"333144504","2781","43","1526","1520","3046","50"
"333163795","2589","43","1641","1720","3361","48"
"333424159","3587","61","864","860","1724","50"
"333729539","3347","54","764","622","1386","55"
"334268789","3113","54","1400","1231","2631","53"
"334494001","973","14","584","512","1096","53"
"335750764","3010","41","1231","1239","2470","49"
"336026505","4654","80","2212","2134","4346","50"
"336274680","3815","61","4985","5103","10088","49"
"336296038","3179","42","2753","2666","5419","50"
"336997730","2509","32","1567","1529","3096","50"
"337071329","2438","31","923","906","1829","50"
"337120802","4935","80","1365","1196","2561","53"
"337191337","4030","62","2324","2131","4455","52"
"337368604","3494","54","2765","2544","5309","52"
"337776612","2768","43","1324","1185","2509","52"
"338236106","3082","51","1188","1020","2208","53"
"338365382","2660","34","704","664","1368","51"
"338717490","3124","43","879","892","1771","49"
"338905701","2654","43","838","656","1494","56"
"338916469","2805","43","1245","1235","2480","50"
"339375418","3449","54","396","412","808","49"
"339813421","2558","45","847","764","1611","52"
"340109831","3297","51","1038","936","1974","52"
