Match_ID,Player_ID,Radiant_Team,Level,Hero_ID,Hero_Damage,Hero_Healing,Damage_taken,Kills,Assists,Deaths,KDA,Gold_Per_Minute,Gold_Spent,Experience_Per_Minute,Last_Hits,Item_0,Item_1,Item_2,Item_3,Item_4,Win

6268347803,147734256,False,17,85,9594,1368,0,0,5,9,12,1,306,5925,469,39,269,216,180,244,0,0

6268347803,174002327,False,20,88,15452,0,0,0,6,6,9,1,345,7800,616,14,180,40,218,259,0,0

6268347803,245758860,False,14,17,12715,0,0,0,3,9,13,0,323,7920,347,73,77,41,98,29,259,0

6268347503,1079301302,True,23,70,26995,0,0,6716,10,8,2,6,617,16860,824,243,116,1,63,145,26,1

6268347503,99565377,True,18,60,17620,0,0,2081,12,8,4,4,442,12660,531,104,36,252,40,1,50,1

6268347503,71733453,True,17,37,11759,9433,0,2019,0,18,6,2,309,8780,483,51,269,254,0,180,0,1

6268347503,115674909,False,15,103,12925,400,0,0,6,9,10,1,246,7355,379,19,100,36,214,187,244,0

6268347503,292697229,False,18,54,7412,0,0,184,2,3,4,1,400,12035,530,186,50,151,249,36,569,0

6268346615,115331931,True,18,32,10807,0,0,0,5,4,4,1,313,9305,512,52,0,0,204,29,11,0

6268346615,403076394,True,16,70,10035,0,0,0,3,2,7,0,386,10780,413,156,50,1,569,172,98,0

6268346615,196726162,True,19,74,13278,0,0,3636,7,2,8,1,452,9260,582,127,65,48,77,0,0,0

6268346615,898991586,False,19,114,10414,2114,0,3849,5,16,6,3,366,10860,559,75,81,21,40,252,50,1

6268346615,395738073,False,23,107,22718,643,0,1905,9,24,0,33,403,11845,829,40,102,256,0,190,214,1

6268346615,110245609,False,18,35,18969,400,0,2890,6,15,9,2,449,12080,499,121,41,0,63,277,108,1

6268344805,207521447,True,19,17,21806,0,20023,0,4,11,7,1,397,11895,526,184,98,256,63,41,40,0

6268344805,252852924,True,12,83,12154,3918,13400,1165,3,8,7,1,259,7710,260,64,1,223,36,43,40,0

6268344805,291683900,True,19,114,22271,0,19828,816,4,8,5,2,422,13005,538,195,11,166,50,3,116,0

6268344805,170682132,True,16,7,18027,0,22967,303,7,6,9,1,263,7500,404,38,162,1,34,40,218,0

6268344805,1019399618,False,17,63,24961,0,17031,6903,4,14,6,2,422,13325,443,150,36,11,26,21,236,1

6268344805,845654475,False,18,91,4283,19020,16599,2755,1,23,6,3,281,6640,498,14,218,86,88,0,79,1

6268344805,113909361,False,24,18,39522,400,18664,18692,18,5,1,11,793,26525,814,347,249,63,1,116,252,1

6268344805,169029483,False,18,135,9736,4046,15393,1438,1,14,4,3,386,10560,496,143,29,178,269,108,0,1

6268344619,319834270,True,22,48,17897,0,0,461,3,11,8,1,469,11095,657,202,63,65,36,116,596,0

6268344619,200851118,False,23,114,29434,0,0,11892,14,18,2,10,563,15170,770,157,63,166,252,116,569,1

6268344619,24730459,False,17,27,9107,800,0,3876,3,19,6,3,334,7855,418,60,0,0,180,1,0,1

6268344619,34398259,False,24,36,28965,14744,0,5319,13,21,4,6,551,17750,807,151,119,77,116,0,36,1

6268344619,65238208,False,23,135,24922,6268,0,6102,11,17,5,4,574,19955,752,214,48,210,600,41,116,1

6268372508,129973535,True,6,46,0,0,0,0,0,0,0,0,113,0,251,0,0,0,0,0,0,0

6268372508,399541465,False,5,14,728,0,0,4904,0,1,0,1,374,2630,215,30,0,223,0,0,0,1

6268372508,896922748,False,7,71,470,0,0,2949,2,2,0,4,499,4375,356,54,34,16,223,16,237,1

6268357312,869881957,True,11,75,8151,0,0,2522,2,10,3,3,260,6085,318,16,36,190,77,180,43,1

6268357312,344719714,False,9,36,5116,621,0,0,1,2,6,0,197,4375,209,35,0,77,29,216,39,0

6268353719,185199763,True,11,9,11309,0,0,0,3,6,8,1,244,4650,254,19,206,34,29,4,0,0

6268353719,201171228,True,15,126,15503,0,0,0,5,5,8,1,333,8595,426,88,11,100,41,36,50,0

6268353719,299112409,False,20,44,20999,0,0,9010,15,9,3,6,614,14145,709,162,145,168,63,75,26,1

6268353719,903667264,False,23,36,30878,4844,0,4414,12,15,2,9,643,17260,909,191,231,0,0,692,137,1

6268351716,157500756,True,12,33,10705,0,0,858,3,4,7,0,313,8070,299,104,180,65,21,178,1,0

6268351716,286871430,True,15,53,14359,0,0,1420,5,5,8,1,405,9860,433,147,240,42,36,26,63,0

6268351716,385937733,False,21,2,20017,0,0,2699,11,7,8,2,581,15660,711,158,114,127,13,1,48,1

6268351716,221236833,False,19,42,16510,0,0,6679,7,13,3,5,537,13350,614,197,1,168,11,50,151,1

6268351716,368461267,False,23,46,30959,0,0,14572,17,10,1,13,723,17575,889,239,63,250,75,168,236,1

6268350911,72692360,True,19,14,11822,984,0,1001,9,18,4,5,368,8870,616,42,232,0,40,214,28,1

6268350911,348117258,True,22,34,31888,0,0,2111,22,8,1,15,648,17040,804,169,232,96,178,108,41,1

6268350911,135224095,True,19,93,7861,0,0,7448,5,13,4,3,497,12480,620,158,36,50,116,11,174,1

6268350911,899923067,False,12,99,16964,0,0,0,5,3,9,0,293,7775,267,73,692,36,0,50,125,0

6268350911,128641070,False,18,32,8634,0,0,29,3,2,16,0,293,6125,554,54,75,218,174,0,63,0

6268350911,1204536769,False,12,105,16815,400,0,0,3,4,13,0,262,6250,296,45,214,232,44,218,21,0

6268350911,287829330,False,16,95,7733,0,0,0,0,2,9,0,339,8785,441,154,26,154,11,75,0,0

6268350702,184028400,True,13,93,6761,0,0,766,1,6,10,0,320,7670,348,108,152,252,34,42,63,0

6268350702,168154652,True,14,96,8245,0,0,30,1,7,8,0,271,6350,369,69,0,12,1,125,50,0

6268350702,1041744794,True,12,14,11028,0,0,0,5,9,14,0,257,5240,292,22,38,178,11,50,131,0

6268350702,32283667,True,18,39,15380,0,0,374,4,8,5,2,374,9030,574,117,77,108,9,41,63,0

6268350702,317082187,False,20,47,18916,0,0,13752,11,10,3,5,598,14190,714,176,1466,48,0,244,75,1

6268348504,186369382,True,14,27,13084,0,0,0,4,7,9,1,272,4845,356,37,1,34,180,188,40,0

6268348504,254801479,False,21,23,14759,0,0,12147,8,11,5,3,605,15025,691,217,210,50,249,9,55,1

6268348217,257619307,True,19,2,13835,0,0,4612,6,14,4,4,468,11455,553,166,127,214,0,1,0,1

6268348217,874733855,False,18,99,12656,0,0,620,1,10,10,1,341,9340,501,138,29,77,36,108,125,0

6268347301,479616471,True,17,75,13977,0,0,0,5,4,12,0,355,8865,482,105,3,534,236,77,63,0

6268347301,103576773,True,16,81,18104,0,0,192,4,8,14,0,300,7390,432,65,36,265,244,151,63,0

6268347301,61207227,True,13,16,13186,0,0,0,2,8,17,0,255,5590,303,51,180,1,0,0,0,0

6268347301,428401237,True,19,72,17877,0,0,1462,3,6,9,0,509,13900,620,203,172,141,63,75,36,0

6268347301,116965388,False,19,121,9616,744,0,1686,7,18,1,12,349,10940,569,25,42,36,232,214,273,1

6268347301,117974457,False,25,104,32402,1074,0,14692,25,7,3,8,719,15850,996,164,178,50,117,1,112,1

6268346619,258452575,True,21,8,13274,4798,0,5090,4,7,7,1,522,15495,653,265,147,36,166,108,50,1

6268346619,290971094,False,18,38,28246,684,0,1989,18,9,7,3,482,14290,478,118,1,29,635,11,21,0

6268356519,865189618,True,15,17,12255,0,0,0,3,9,4,2,303,7055,454,63,77,29,98,41,23,0

6268356519,337071329,False,25,10,38960,0,0,15872,23,2,1,12,855,17670,1197,215,147,36,176,63,123,1

6268356519,205245981,False,17,6,8371,0,0,5483,2,10,7,1,477,11190,554,160,11,75,263,172,36,1

6268350713,155801670,True,12,129,9225,0,0,192,0,6,12,0,241,6060,263,72,1,178,214,21,73,0

6268350713,837414235,True,14,26,6229,0,0,124,3,3,6,0,232,6775,346,42,40,1,232,36,214,0

6268350713,410045716,True,16,70,6698,0,0,0,2,1,2,1,362,10135,431,157,50,1,26,143,22,0

6268350713,245630289,False,22,1,5661,0,0,20469,6,4,0,10,730,19740,732,363,160,145,63,147,117,1

6268350713,489047526,False,18,123,14076,0,0,3256,6,14,1,10,420,10855,541,93,1466,63,36,75,188,1

6268349817,322837432,True,16,46,9524,0,0,504,2,5,8,0,376,8240,455,155,75,41,63,168,236,0

6268349817,137820197,False,17,9,10614,0,0,7789,8,7,2,5,391,10410,485,80,63,170,102,75,168,1

6268349817,120795636,False,20,22,23949,110,0,215,12,17,1,14,472,14490,630,71,110,41,180,108,0,1

6268349817,123037813,False,18,129,12440,0,0,643,4,16,5,3,417,11450,501,124,42,116,0,127,1,1

6268348115,385147569,True,14,26,4910,400,0,479,3,5,10,0,301,7065,344,39,1,37,214,0,36,1

6268348115,252639472,True,22,56,16019,0,0,14726,4,8,1,6,602,18395,752,274,1466,63,34,141,168,1

6268348115,157120639,False,13,105,13137,0,0,0,3,4,6,1,247,7005,284,50,214,38,232,39,178,0

6268348115,223099281,False,18,99,13840,0,0,1905,3,8,4,2,385,10655,509,138,50,131,178,125,36,0

6268348115,401563300,False,22,1,12332,0,0,2350,9,1,3,2,603,17170,749,314,63,40,147,160,145,0

6268348115,162488123,False,21,35,23299,0,0,1049,8,3,5,1,560,16390,704,257,152,172,135,116,63,0

6268348011,105690302,True,21,11,26726,0,0,15299,12,12,2,8,612,15440,719,188,249,172,116,240,63,1

6268348011,1011965079,True,17,97,10797,3306,0,1220,2,24,3,6,400,11700,498,116,79,1,180,102,36,1

6268348011,177321026,False,15,71,9650,0,0,0,3,13,10,1,285,7405,416,41,244,73,180,36,152,0

6268348011,1157718543,False,18,10,11100,0,0,290,3,6,9,0,340,7530,553,108,14,63,41,36,176,0

6268348011,113690829,False,17,76,20832,0,0,0,8,4,6,1,357,10065,464,62,36,223,16,108,29,0

6268347400,338236106,False,20,1,5433,0,0,442,0,5,7,0,438,11780,569,243,145,75,147,36,63,0

6268347400,172057413,False,16,105,16910,0,0,0,3,4,7,0,335,8130,390,119,178,180,108,0,0,0

6268347400,104323308,False,19,22,23605,0,0,0,8,4,4,2,412,12780,516,139,77,180,41,108,0,0

6268346604,344373316,True,20,14,23854,0,0,835,9,22,15,1,391,10625,567,56,127,116,1,214,38,1

6268346604,175439303,True,23,106,24780,0,0,2327,11,16,9,2,538,13950,772,165,1466,100,569,41,48,1

6268346604,371497100,True,23,7,19818,0,0,3356,5,23,11,2,443,11550,743,118,110,102,1,180,36,1

6268346604,108037157,True,24,93,23154,0,0,10971,15,9,3,6,602,16580,811,193,152,63,154,252,36,1

6268346604,203637283,False,15,75,12343,0,0,91,6,17,10,2,228,6550,346,16,236,36,180,43,190,0

6268346604,148102120,False,20,6,26540,0,0,1907,13,16,7,3,498,12605,572,228,116,172,236,36,63,0

6268346604,200390036,False,16,60,11352,396,0,613,5,14,9,1,281,7985,383,75,11,50,36,21,73,0

6268362406,112095982,True,17,94,5277,0,2607,9070,2,5,1,3,658,9945,668,211,160,75,34,63,236,1

6268362406,250358973,False,13,36,9120,610,14522,0,6,2,4,1,371,7145,461,71,40,42,77,202,36,0

6268362406,905622036,False,8,53,4995,0,10514,0,0,3,16,0,215,3775,207,24,215,60,23,0,0,0

6268362406,198338732,False,6,33,0,0,1495,0,0,0,1,0,150,3600,140,27,1,29,43,0,0,0

6268362406,367973893,False,11,23,2948,0,9519,0,1,1,6,0,264,4500,321,49,215,0,0,0,0,0

6268354719,153457319,True,18,10,5553,0,0,6939,3,2,2,1,486,11770,552,186,36,596,147,63,26,1

6268354719,393152850,True,14,121,10709,0,0,388,2,7,8,1,300,7255,362,47,232,37,0,42,214,1

6268354719,844337788,False,19,48,3190,0,0,312,2,7,2,3,501,12270,631,255,172,147,63,236,14,0

6268354719,226357615,False,15,62,14295,0,0,1163,8,8,1,8,502,13330,427,139,168,181,244,154,50,0

6268354719,249959060,False,13,91,3912,11725,0,236,3,11,2,4,254,6190,353,21,88,79,269,0,0,0

6268351616,33988426,True,16,110,12084,252,0,0,0,6,8,0,312,9020,435,82,60,36,65,190,214,0

6268351616,52598923,True,18,46,17671,0,0,524,3,6,5,1,370,9565,521,152,168,29,236,21,8,0

6268351616,162559337,True,19,10,10778,0,0,1245,5,1,9,0,485,12480,595,196,147,36,63,26,596,0

6268351616,114138843,True,10,71,5115,0,0,0,1,5,11,0,190,4875,214,17,181,50,215,485,244,0

6268351616,95748830,True,10,101,9862,120,0,39,0,5,11,0,159,4290,207,12,77,218,23,180,261,0

6268351616,876399492,False,18,28,14259,800,0,1279,7,16,4,4,386,9300,535,76,0,73,36,63,210,1

6268351616,295929191,False,17,123,23675,0,0,945,9,20,0,29,367,8115,499,61,43,36,0,214,102,1

6268351616,164319539,False,24,48,24081,0,0,13144,14,5,0,19,801,20965,916,357,63,172,236,160,116,1

6268351616,156033393,False,19,86,15685,0,0,303,8,21,3,7,355,9265,622,37,232,102,43,23,214,1

6268351616,180289833,False,20,136,9265,803,0,7780,5,8,4,2,438,10745,647,142,50,36,151,125,73,1

6268351302,257914296,True,17,41,13878,0,0,459,3,9,9,1,404,11015,497,151,172,36,63,166,116,0

6268351302,294150771,True,18,104,24504,360,0,512,6,7,9,1,366,8955,541,103,8,36,178,127,50,0

6268351302,120275809,False,23,93,22609,0,0,13677,10,10,1,10,726,17430,859,282,252,154,160,11,174,1

6268351302,287977594,False,22,2,26912,0,0,1534,13,22,4,7,543,13770,781,112,1,127,50,56,114,1

6268351302,315120909,False,19,76,31553,0,0,7561,9,17,4,5,471,12040,595,104,63,1,223,263,21,1

6268349814,239305901,True,18,41,11220,0,11843,5028,3,17,3,5,447,12520,520,129,63,166,172,125,11,1

6268349814,124264405,True,19,31,25974,0,8754,1404,13,15,4,5,419,10705,560,51,190,63,108,77,77,1

6268349814,165738494,False,12,89,6061,825,18689,0,2,6,12,0,189,3985,251,8,180,79,0,86,0,0

6268349814,88026564,False,19,70,13285,0,21327,0,5,3,10,0,381,10540,563,113,11,26,50,174,34,0

6268349707,47800818,True,20,2,15206,0,0,3367,5,21,0,26,447,12715,600,144,29,119,125,1,127,1

6268349707,126825230,True,16,21,9664,296,0,540,4,15,2,6,320,7450,410,50,38,1,166,40,29,1

6268349707,1028405199,False,16,76,17707,0,0,0,4,3,6,1,318,8965,427,111,8,1,223,21,0,0

6268349707,1171640535,False,19,6,8569,0,0,979,2,1,6,0,418,10730,576,216,11,0,263,75,152,0

6268349707,21608218,False,13,71,12013,0,0,0,2,9,9,1,217,6400,294,30,50,21,40,36,244,0

6268349707,171812421,False,14,81,9502,0,0,0,6,2,12,0,291,7615,328,67,24,73,63,36,252,0

6268349301,879761707,True,15,136,15005,356,0,792,6,12,11,1,327,9730,391,101,63,73,151,116,181,0

6268349301,1111570300,True,17,119,17895,0,0,655,6,9,7,1,320,9245,469,78,77,534,29,108,216,0

6268349301,909667384,True,20,74,27409,0,0,2238,10,4,8,1,504,12440,628,167,65,48,77,116,1,0

6268349301,206307163,False,22,14,22315,0,0,1554,8,20,7,3,499,13210,706,121,692,214,232,108,127,1

6268349301,405156782,False,21,35,22267,0,0,6632,8,15,6,3,578,17240,682,240,166,236,141,50,55,1

6268349301,977986456,False,18,53,15074,0,0,20523,4,19,4,4,621,18525,533,245,152,98,63,108,168,1

6268349301,149917441,False,21,30,19554,5348,0,2475,9,19,7,3,394,9715,660,36,108,254,0,0,0,1

6268348116,94190000,True,19,58,13157,19440,0,4060,8,14,2,7,397,10120,549,71,63,0,242,244,0,1

6268348116,417036711,True,19,18,19572,0,0,18812,10,17,4,5,611,16365,555,222,0,63,141,116,252,1

6268348116,1060319592,False,20,12,15722,0,0,260,4,1,4,1,492,13330,606,256,174,131,36,11,154,0

6268348116,400778782,False,13,26,9317,900,0,467,2,12,9,1,224,5790,304,23,36,218,1,188,214,0

6268348107,130609916,True,25,94,27444,0,0,16259,11,13,3,6,695,16050,909,304,26,236,63,147,160,1

6268348107,112680673,False,20,25,19148,0,0,870,5,6,7,1,414,9790,597,142,152,36,100,77,48,0

6268348107,39903904,False,24,12,24974,0,0,2434,11,6,7,2,503,13065,863,160,174,0,36,147,0,0

6268358509,108662422,True,13,35,9512,0,0,5556,4,6,4,2,510,7955,472,125,75,63,152,75,75,1

6268358509,117364587,True,11,91,3102,11340,0,2123,0,14,2,4,249,4215,339,8,38,269,0,94,4,1

6268358509,875868923,True,13,90,8858,1970,0,907,2,12,2,4,376,7145,431,70,232,100,43,214,188,1

6268358509,182835747,True,14,54,10849,0,0,7074,4,5,2,3,521,9420,492,139,50,151,36,210,11,1

6268358509,1001553307,False,9,136,5659,696,0,0,0,7,8,0,193,3380,237,22,50,86,40,28,13,0

6268358509,228319534,False,12,70,8003,0,0,0,3,1,5,0,314,6595,396,85,174,50,36,26,181,0

6268358509,409157578,False,11,104,10372,0,0,425,3,1,2,1,291,5340,339,68,73,63,38,127,11,0

6268358509,113855830,False,9,123,7528,516,0,0,2,4,5,1,194,3710,258,13,180,216,240,92,34,0

6268353509,1118869507,True,14,129,12581,0,0,217,4,19,8,2,309,7690,372,47,40,214,178,1,36,1

6268353509,1209184127,True,22,11,22186,0,0,8076,9,9,2,6,579,15170,794,204,249,36,41,63,116,1

6268353509,403851815,True,25,44,32893,0,0,8377,13,11,2,8,668,16070,1003,215,63,116,145,168,36,1

6268353509,288719842,False,18,39,11304,0,0,0,4,4,3,2,417,11490,529,189,63,41,98,36,116,0

6268353509,1203159742,False,11,87,13253,0,0,0,3,10,12,1,220,5065,230,9,215,188,180,218,39,0

6268353417,161922273,True,22,8,29001,6743,0,21184,18,16,1,17,800,20320,760,257,154,108,166,36,50,1

6268353417,75540313,True,20,126,16474,0,0,3441,6,9,3,3,546,15660,643,176,273,108,40,29,41,1

6268353417,162091199,True,19,58,13040,1053,0,5557,6,27,2,11,358,10340,625,41,229,269,214,534,0,1

6268353417,104329205,False,14,5,15160,0,0,0,2,12,11,1,241,4730,382,23,102,36,0,214,188,0

6268353417,382280196,False,20,74,22681,0,0,787,7,3,7,1,538,12800,637,166,50,116,77,98,77,0

6268353417,309268711,False,16,44,10076,0,0,225,7,5,10,1,429,9770,438,179,145,569,44,21,8,0

6268352501,363995444,True,19,93,16252,0,0,197,11,10,11,1,505,11315,557,178,34,75,152,63,174,0

6268352501,231852427,True,18,29,13411,0,0,192,5,9,7,1,397,8435,535,164,40,90,29,178,36,0

6268352501,492270635,True,15,30,19024,1449,0,211,12,13,11,2,316,6850,414,20,180,40,218,34,254,0

6268352501,468735788,False,26,42,33162,0,0,16751,18,8,2,8,813,21825,1050,319,168,112,50,151,249,1

6268352501,149962536,False,21,27,7992,0,0,6262,3,22,8,2,367,8950,674,24,43,1,232,29,36,1

6268352417,311784126,True,17,129,13830,0,0,468,3,6,4,1,428,11805,493,206,50,1,116,178,240,0

6268352417,322415121,True,16,67,17455,0,0,2012,9,8,4,3,493,11960,461,193,50,11,147,20,137,0

6268352417,26661749,True,15,65,9116,400,0,643,3,6,10,0,308,6920,396,98,11,21,1,39,48,0

6268352417,247971272,False,17,86,15170,0,0,645,4,20,6,3,314,8355,475,51,254,1,34,232,214,1

6268352417,77750256,False,21,47,20404,0,0,8468,6,15,1,10,521,12540,715,188,75,36,116,236,41,1

6268352417,399119436,False,15,87,4470,0,0,652,2,15,6,2,265,7605,382,20,254,21,36,23,44,1

6268352417,84184989,False,17,42,17397,0,0,5088,9,15,8,2,476,13555,504,124,11,1,50,137,21,1

6268352417,198469599,False,22,8,22219,6296,0,13468,8,14,2,7,604,16120,748,239,0,147,50,166,36,1

6268349610,196402842,True,22,70,25535,0,0,7540,9,14,4,4,595,18725,741,209,116,208,1,50,40,1

6268349610,122523327,True,19,20,9958,0,0,564,3,34,7,4,333,10070,566,35,40,178,232,265,108,1

6268349610,109333659,False,15,85,7719,1298,0,175,3,10,14,0,273,7245,377,66,210,180,11,218,9,0

6268349610,218413910,False,24,4,27813,0,0,575,10,4,4,2,553,15260,826,261,210,170,36,63,166,0

6268349610,357573563,False,13,16,14410,0,0,137,3,12,13,1,255,7275,306,60,1,36,100,214,40,0

6268348605,82682474,True,25,108,22716,0,0,7759,7,18,1,12,555,15740,890,196,1,116,36,112,166,1

6268348605,88781264,True,25,19,32013,0,0,14478,16,6,2,7,720,22100,919,264,249,252,13,247,63,1

6268348605,160650122,True,25,101,37160,0,0,2963,19,6,2,8,580,17550,895,145,108,96,206,48,77,1

6268348605,1195762773,False,19,18,7811,0,0,196,3,4,8,0,343,10750,517,105,36,172,252,0,116,0

6268348605,1050273983,False,14,86,10176,332,0,0,0,8,13,0,247,6930,337,58,60,43,23,214,232,0

6268348605,865853507,False,22,48,12598,0,0,0,4,2,9,0,487,13600,716,219,63,21,147,75,26,0

6268348605,340787133,False,20,7,16463,0,0,699,6,5,7,1,425,12555,599,144,63,41,1,152,116,0

6268348302,211948578,True,17,5,16288,0,15953,1187,3,17,9,2,330,9425,460,31,254,102,40,214,36,1

6268348302,1209053584,True,24,1,18748,0,6222,10803,6,16,0,22,619,17115,851,306,145,36,139,147,63,1

6268348302,121007558,False,12,136,4527,817,23735,0,1,5,11,0,189,6040,252,21,29,0,40,569,206,0

6268348302,259596759,False,22,46,16198,0,16795,2295,6,1,6,1,545,14740,719,324,0,0,41,63,168,0

6268348302,102850561,False,19,93,13524,0,30193,120,7,10,10,1,416,13000,517,146,174,249,36,63,0,0

6268348302,100880850,False,21,129,16995,0,33048,0,2,7,6,1,399,8890,609,167,178,50,151,1,36,0

6268348302,92426094,False,15,84,13358,814,26067,0,4,11,12,1,301,8295,352,45,36,232,79,29,40,0

6268348008,133663022,True,19,136,11403,277,0,3048,7,3,6,1,391,11100,502,168,41,151,11,63,143,0

6268348008,351372721,True,14,74,8377,0,0,389,2,3,6,0,240,7440,324,78,36,100,0,77,77,0

6268348008,287245690,False,24,94,12474,0,0,13808,9,8,0,17,707,22190,819,383,147,75,160,108,135,1

6268348008,99986887,False,19,68,16678,0,0,935,5,17,4,4,320,9010,502,40,102,214,36,254,42,1

6268348008,119684612,False,21,97,9578,6493,0,936,2,18,2,6,422,10610,605,185,11,231,36,73,1,1

6268362319,1193573583,True,18,48,10579,0,0,9901,6,5,1,5,631,13555,698,202,75,63,75,52,170,1

6268362319,464992688,False,12,39,6405,0,0,0,1,1,8,0,297,6210,379,83,20,77,41,63,534,0

6268362319,329115112,False,14,18,4557,0,0,0,1,0,4,0,403,9120,498,179,172,36,0,1,252,0

6268357019,87432163,True,16,11,13369,0,0,222,3,7,11,0,399,7170,511,125,100,1,41,0,29,0

6268357019,153825179,True,10,30,8247,0,0,0,5,3,15,0,283,7310,245,13,214,0,254,0,0,0

6268357019,325730585,True,11,9,7791,240,0,0,1,9,10,0,215,4860,250,24,218,240,63,88,22,0

6268357019,857673253,True,16,97,6388,0,0,0,2,5,13,0,253,4515,481,52,1,73,11,16,180,0

6268357019,273571708,False,22,10,28013,0,0,6732,22,1,2,7,702,14940,857,179,24,147,26,63,176,1

6268357019,147492156,False,15,27,5686,429,0,8341,0,16,4,3,341,7710,447,48,40,214,30,254,1,1

6268352902,230244239,True,22,1,8150,400,0,11119,4,6,1,5,670,16930,752,336,208,63,147,145,0,1

6268352902,147488697,True,21,126,20475,110,0,1743,10,8,1,9,502,12465,680,162,48,41,40,11,273,1

6268352902,1112839049,False,17,97,8044,110,0,0,4,5,2,3,319,9380,466,87,11,63,41,172,1,0

6268352902,486888700,False,12,105,16367,0,0,0,3,2,10,0,267,6970,283,74,108,180,178,0,0,0

6268351701,389326344,False,12,97,3161,510,0,0,0,7,6,1,245,5930,292,34,180,65,0,0,0,0

6268351701,159161412,False,16,126,12779,0,0,93,6,3,6,1,394,10310,456,139,50,41,534,23,73,0

6268351701,194090563,False,10,14,9441,0,0,0,2,5,13,0,205,4850,212,28,42,188,36,214,244,0

6268351701,407907479,False,14,65,12872,0,0,0,7,7,8,1,303,7265,346,67,1,36,38,232,214,0

6268351308,169491898,True,15,128,13995,600,0,0,4,6,10,0,264,7055,410,36,36,102,43,215,214,0

6268351308,177245510,True,17,13,26734,0,0,178,6,12,5,3,385,8240,498,126,534,1,77,60,41,0

6268351308,205317154,False,12,136,5508,5395,0,908,1,10,9,1,252,6365,273,19,181,38,187,214,1,1

6268351305,322162704,True,20,106,13218,0,0,780,5,15,6,2,424,12765,590,159,145,50,41,116,23,1

6268351305,352801640,True,25,72,54774,0,0,12888,29,13,5,7,883,24365,941,324,139,156,116,108,166,1

6268351305,57249366,True,15,121,7158,0,0,882,1,19,7,2,269,7680,390,41,232,180,36,256,0,1

6268351305,127840351,False,17,39,21965,0,0,0,10,8,9,1,388,10890,482,95,273,0,98,0,77,0

6268350306,67129793,True,17,85,17464,786,0,2527,10,24,3,8,429,12220,466,89,36,180,8,206,100,1

6268350306,446795914,False,13,107,20710,0,0,18,1,8,11,0,251,6620,293,48,40,92,36,102,214,0

6268350306,395474615,False,12,27,12246,644,0,0,2,8,10,0,241,5270,272,68,214,40,43,102,36,0

6268349912,348818599,True,18,75,20492,0,0,3023,10,22,8,3,409,8170,499,53,36,102,1,0,63,1

6268349912,152415981,True,22,39,25165,0,0,6228,13,8,6,3,616,17000,705,226,63,273,98,41,36,1

6268349912,68469096,True,21,16,25510,0,0,1881,5,15,8,2,477,10900,618,168,180,1,11,36,108,1

6268349912,333144504,False,13,64,15528,400,0,0,4,13,10,1,240,5470,305,19,180,218,0,0,232,0

6268349912,281534136,False,17,41,11540,0,0,40,5,6,11,0,399,11280,463,161,149,63,172,152,8,0

6268357501,167938610,True,18,54,4626,0,0,7764,4,3,2,2,524,13125,599,183,154,158,569,11,50,1

6268357501,3066654,True,21,35,39392,0,0,14924,21,9,2,10,671,17200,797,161,152,75,63,172,116,1

6268357501,341719863,False,18,11,16649,0,0,902,7,3,12,0,501,12250,610,170,75,152,236,41,116,0

6268357501,1059506252,False,16,93,9956,0,0,48,2,11,7,1,345,8275,498,113,0,252,36,11,63,0

6268355111,187754880,True,24,94,22259,0,0,9011,15,7,0,22,765,16355,966,293,139,244,147,36,48,1

6268355111,291646176,True,18,88,12705,0,0,143,8,11,5,3,365,10195,533,30,0,36,202,0,0,1

6268355111,133127511,False,17,136,13132,212,0,0,5,6,7,1,327,6615,501,84,151,21,188,36,50,0

6268355111,1061809746,False,8,71,960,0,0,100,0,1,9,0,178,5170,132,29,485,50,0,7,0,0

6268355111,1061595624,False,11,47,14808,0,0,0,4,0,9,0,216,5200,259,42,63,75,75,0,166,0

6268351013,90663690,True,21,43,22343,0,0,2992,6,8,3,3,513,13845,665,261,41,29,100,119,77,1

6268351013,161237438,True,17,119,9780,800,0,685,5,12,2,5,364,12525,464,41,214,37,0,102,100,1

6268351013,92707243,False,14,121,14573,423,0,0,1,12,8,1,298,9380,326,43,267,36,40,77,214,0

6268351013,1215668959,False,21,61,12536,0,0,8229,4,2,8,0,487,11775,629,210,181,98,178,168,48,0

6268350817,325080418,True,24,10,30784,3424,0,5675,15,4,7,2,623,15910,1011,192,176,41,172,123,63,1

6268350817,131007176,True,11,87,6541,1104,0,297,0,15,9,1,231,5065,236,9,36,0,216,43,254,1

6268350817,359812275,False,23,8,16172,498,0,75,5,7,1,6,599,15420,878,251,147,50,158,22,36,0

6268350303,324811225,True,23,69,18685,0,0,1274,7,16,6,3,701,20870,818,217,50,1,116,54,137,1

6268350303,441786781,False,14,99,16557,0,0,889,2,3,6,0,323,9315,331,151,50,40,242,36,73,0

